Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2022-12-15,Aqua Union offers a water-based coating and ink market.,Aqua Union,https://www.crunchbase.com/organization/aqua-union,"Chemical, Industrial Manufacturing, Manufacturing","Guangzhou, Guangdong, China, Asia",Venture Round - Aqua Union,https://www.crunchbase.com/funding_round/aqua-union-series-unknown--0f0a301e,2,"Rich Land Capital, Yip's Chemical Holdings",,Rich Land Capital,Venture - Series Unknown,1,2800000,USD,2800000,,,,2800000,USD,2800000,Yes,,http://www.uachemicals.com/about.asp,,,,"123,844",
2022-12-05,3DSEMI operates semiconductor packaging services.,3DSEMI,https://www.crunchbase.com/organization/3dsemi,Manufacturing,"Guangzhou, Guangdong, China, Asia",Series A - 3DSEMI,https://www.crunchbase.com/funding_round/3dsemi-series-a--0f8be3f8,3,"Guangdong Yueong Investment Holding, Guangzhou Industrial Investment Group, Zengcheng Industrial Investment",Early Stage Venture,Guangdong Yueong Investment Holding,Series A,1,165000000,CNY,23700086,,,,165000000,CNY,23700086,Yes,,,,Early Stage Venture,,"123,528",
2022-08-26,Lab Direct is a developer of an online supply chain and procurement service platform.,Lab Direct,https://www.crunchbase.com/organization/lab-direct,"Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series A - Lab Direct,https://www.crunchbase.com/funding_round/lab-direct-series-a--56314a24,6,"Bayland Capital, Kangjun Capital, Kangyu Capital, Long Hill Capital, Morison, Tailong Investment",Early Stage Venture,Kangjun Capital,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,https://www.lab-direct.com/,,Early Stage Venture,1,"123,940",
2022-09-23,Fremont Micro Devices is a semiconductor manufacturer that offers non-volatile memory products and power management solutions.,Fremont Micro Devices,https://www.crunchbase.com/organization/fremont-micro-devices,"Electronics, Hardware, Manufacturing","Shenzhen, Guangdong, China, Asia",Venture Round - Fremont Micro Devices,https://www.crunchbase.com/funding_round/fremont-micro-devices-series-unknown--dc1d0d7b,4,"Guangzhou Yuexiu Industrial Investment Fund, Hong Fu Xinghe Red Earth Fund, Huaxu Investment, Shenzhen Capital Group",,Huaxu Investment,Venture - Series Unknown,1,500000000,CNY,70141967,,,,500000000,CNY,70141967,Yes,,https://www.fremontmicro.com/,$10M to $50M,,,"124,243",
2022-11-11,Jolywood manufactures photovoltaic auxiliary materials and battery modules.,Jolywood,https://www.crunchbase.com/organization/jolywood,"Energy, Industrial, Manufacturing, Solar","Changshu, Jiangxi, China, Asia",Post-IPO Equity - Jolywood,https://www.crunchbase.com/funding_round/jolywood-post-ipo-equity--a1baa6f0,1,Zhejiang Zheneng Electric Power,,Zhejiang Zheneng Electric Power,Post-IPO Equity,2,1817000000,CNY,255616673,,,,3183000000,CNY,465827114,Yes,,http://www.jolywood.cn/en/index.html,$1B to $10B,IPO,,"124,248",
2022-08-11,Stream Computing is a developer of computing core products artificial intelligence and cloud computing applications.,Stream Computing,https://www.crunchbase.com/organization/stream-computing,"Artificial Intelligence (AI), Information Technology, Semiconductor","Beijing, Beijing, China, Asia",Series B - Stream Computing,https://www.crunchbase.com/funding_round/stream-computing-series-b--748bfc30,2,"Gage Finance, Yangtze River Industry Fund",Early Stage Venture,Yangtze River Industry Fund,Series B,1,,,,,,,,,,Yes,,https://www.streamcomputing.com,,Early Stage Venture,,"128,901",
2022-09-07,Smarto is a carbon-neutral solution provider in the field of logistics.,Smarto,https://www.crunchbase.com/organization/smarto-3ba5,"E-Commerce, Internet of Things, Logistics","Hangzhou, Zhejiang, China, Asia",Angel Round - Smarto,https://www.crunchbase.com/funding_round/smarto-3ba5-angel--601c3aea,1,Electronic Soul Ventures,Seed,Electronic Soul Ventures,Angel,2,,,,,,,,,,Yes,,https://cnsmarto.com/,,,,"125,479",
2022-11-29,RegenGeek is a provider of a new generation of large scale stem production technology.,RegenGeek,https://www.crunchbase.com/organization/regengeek,"Health Care, Medical, Medical Device","Shenzhen, Guangdong, China, Asia",Series A - RegenGeek,https://www.crunchbase.com/funding_round/regengeek-series-a--035ca5e6,3,"Goldport Capital, Tai Partners, Zhongda Venture Capital",Early Stage Venture,Tai Partners,Series A,2,,,,,,,,,,Yes,,http://www.regengeek.com/,,Early Stage Venture,,"125,574",
2022-09-15,"Amy is a new material incubator operation service provider, focusing on the field of new materials that play a fundamental supporting role.",Amy Space,https://www.crunchbase.com/organization/amy-space,"Advanced Materials, Incubators","Shunyi, Beijing, China, Asia",Venture Round - Amy Space,https://www.crunchbase.com/funding_round/amy-space-series-unknown--6e9b1084,1,Shandong Sinocera Functional Material,,Shandong Sinocera Functional Material,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.aimikongjian.com,,,,"125,632",
2022-09-01,"Haina Semiconductor is a manufacturer of semiconductor materials and devices, integrating R&D, manufacturing, sales and service.",Haina Semiconductor,https://www.crunchbase.com/organization/haina-semiconductor,"Application Specific Integrated Circuit (ASIC), Manufacturing, Semiconductor","Quzhou, Zhejiang, China, Asia",Series A - Haina Semiconductor,https://www.crunchbase.com/funding_round/haina-semiconductor-series-a--72ef8f72,2,"An Xin Capital, Hangshi Investment",Early Stage Venture,An Xin Capital,Series A,1,,,,,,,,,,Yes,,http://www.hainasemi.cn/,,IPO,,"126,387",
2022-12-31,EXCEEDDATA provides enterprise customers with one-stop big data intelligent analysis products and consulting.,EXCEEDDATA,https://www.crunchbase.com/organization/exceeddata,"Artificial Intelligence (AI), Big Data, Consulting, Information Technology","Haidian, Beijing, China, Asia",Series A - EXCEEDDATA,https://www.crunchbase.com/funding_round/exceeddata-series-a--a39e9c93,1,Sense Capital,Early Stage Venture,Sense Capital,Series A,4,,,,,,,,,,Yes,,http://www.smartsct.com,$1M to $10M,Early Stage Venture,1,"126,390",
2022-11-30,Depp CNC is a research and development manufacturer of CNC machine tools and core accessories.,Depp CNC,https://www.crunchbase.com/organization/depp-cnc,"Machinery Manufacturing, Manufacturing, Productivity Tools","Baoan, Guangdong, China, Asia",Seed Round - Depp CNC,https://www.crunchbase.com/funding_round/depp-cnc-seed--5f56d3ed,1,Southern Industrial Technology Research Institute (Shenzhen),Seed,Southern Industrial Technology Research Institute (Shenzhen),Seed,4,,,,,,,20000000,CNY,2839819,Yes,,http://www.depu.cn/,,Early Stage Venture,,"126,962",
2022-09-19,Chizhu Technology is a supplier of OEM vehicle-mounted intelligent mechanical products.,Chizhu Technology,https://www.crunchbase.com/organization/chizhu-technology,"Electronics, Mechanical Design, Supply Chain Management","Minhang, Shanghai, China, Asia",Series B - Chizhu Technology,https://www.crunchbase.com/funding_round/chizhu-technology-series-b--5ef2fa84,1,Guiyang Venture Capital,Early Stage Venture,Guiyang Venture Capital,Series B,3,,,,,,,,,,Yes,,,,Private Equity,,"126,569",
2022-12-05,LELECHA combines tea and soft European bags to create different brand development models.,LELECHA,https://www.crunchbase.com/organization/lelecha,Tea,"Shanghai, Shanghai, China, Asia",Private Equity Round - LELECHA,https://www.crunchbase.com/funding_round/lelecha-private-equity--cb010cd5,1,Naixuecha,Private Equity,Naixuecha,Private Equity,4,525000000,CNY,75409365,678000000,CNY,97385809,193595010,USD,193595010,Yes,,http://www.lelech-a.com,,,,"127,101",
2022-09-29,Chaolong Optoelectronics specialise in the production of high-efficiency photovoltaic modules in the industry.,Chaolong Optoelectronics,https://www.crunchbase.com/organization/chaolong-optoelectronics,"Manufacturing, Solar","Chuzhou, Anhui, China, Asia",Corporate Round - Chaolong Optoelectronics,https://www.crunchbase.com/funding_round/chaolong-optoelectronics-corporate-round--4a7923d6,1,Shifeng Cultural Development,,Shifeng Cultural Development,Corporate Round,1,,,,,,,,,,Yes,,https://chaolongsolar.com/,,,,"127,841",
2022-12-15,Zhuoshi Technology is an artificial intelligence technology company.,Zhuoshi Technology,https://www.crunchbase.com/organization/zhuoshi-future,"Artificial Intelligence (AI), EdTech, Education, Metaverse","Haidian, Beijing, China, Asia",Series A - Zhuoshi Technology,https://www.crunchbase.com/funding_round/zhuoshi-future-series-a--8d5ef8d3,3,"Leaguer Group, Tsinghua Research Capital, Yonyou",Early Stage Venture,Yonyou,Series A,3,40000000,CNY,5736247,,,,140000000,CNY,19673529,Yes,,https://www.maas.com.cn/,,Early Stage Venture,,"127,322",
2022-08-01,GluBio Therapeutics engages in molecular glue-targeted protein degradation drug discovery.,GluBio Therapeutics,https://www.crunchbase.com/organization/glubio-pharmaceutical,"Biotechnology, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Series A - GluBio Therapeutics,https://www.crunchbase.com/funding_round/glubio-pharmaceutical-series-a--36118920,3,"Kaitai Capital, Lilly Asia Ventures, Qiming Venture Partners",Early Stage Venture,Qiming Venture Partners,Series A,2,22000000,USD,22000000,,,,72000000,USD,72000000,Yes,,https://www.glubiotx.com,,Early Stage Venture,2,"127,958",
2022-08-16,APTBIO is a proteomic technology firm.,APTBIO,https://www.crunchbase.com/organization/aptbio,Biotechnology,"Shanghai, Shanghai, China, Asia",Series B - APTBIO,https://www.crunchbase.com/funding_round/aptbio-series-b--b8da1d76,1,Legend Capital,Early Stage Venture,Legend Capital,Series B,3,,,,,,,28290000,USD,28290000,Yes,,http://www.aptbiotech.com/,$10M to $50M,Late Stage Venture,1,"130,754",
2022-12-30,Rotronac is a diaphragm developer for new energy storage devices.,Enerol Nanotechnologies,https://www.crunchbase.com/organization/enerol-nanotechnologies,"Battery, Energy, Energy Storage, Nanotechnology","Ningbo, Zhejiang, China, Asia",Series A - Enerol Nanotechnologies,https://www.crunchbase.com/funding_round/enerol-nanotechnologies-series-a--b90b1851,3,"Datong Capital, Jinding Capital, Xinghan Capital",Early Stage Venture,Jinding Capital,Series A,2,,,,,,,,,,Yes,,https://enerol.com.cn/,,Early Stage Venture,1,"128,207",
2022-10-31,"Shunhua Lithium is a resource recycling high-tech enterprise integrating R&D, production and sales.",Shunhua Lithium,https://www.crunchbase.com/organization/shunhua-lithium,"Battery, Recycling","Hunan, Fujian, China, Asia",Series A - Shunhua Lithium,https://www.crunchbase.com/funding_round/shunhua-lithium-series-a--c3f26c17,8,"Guohua Capital, Guoke Kaiyan, Guoxin Investment Group, Hunan Yitong Venture Capital, Keyuan Industry Fund, Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group, SVOLT, SZHTI Group",Early Stage Venture,Guoxin Investment Group,Series A,2,100000000,CNY,13693190,,,,200000000,CNY,27442863,Yes,,https://www.shunhualithium.com,,Early Stage Venture,,"128,370",
2022-08-29,Yuansheng Intelligence is a manufacturer of intricate rehabilitation and nursing medical hardware.,Yuansheng Intelligence,https://www.crunchbase.com/organization/yuansheng-intelligence,"Manufacturing, Medical, Medical Device, Rehabilitation","Dongguang, Guangdong, China, Asia",Seed Round - Yuansheng Intelligence,https://www.crunchbase.com/funding_round/yuansheng-intelligence-seed--9ce11c0f,4,"Lin Run Venture Capital, Qinghe Capital, Qingrong Ventures, Yinchuang Capital",Seed,Qinghe Capital,Seed,2,,,,,,,,,,Yes,,https://yesen100.com,,Seed,3,"128,492",
2022-12-16,"Jinruihong Microelectronics, is the undertaking unit of the major national science and technology special project.",Jinruihong Microelectronics,https://www.crunchbase.com/organization/jinruihong-microelectronics,"Manufacturing, Semiconductor","Hangzhou, Zhejiang, China, Asia",Private Equity Round - Jinruihong Microelectronics,https://www.crunchbase.com/funding_round/jinruihong-microelectronics-private-equity--16ddb50d,1,Hangzhou Leon Dongxin Microelectronics,Private Equity,Hangzhou Leon Dongxin Microelectronics,Private Equity,1,,,,,,,,,,Yes,,http://zjjrh.com,,Private Equity,,"131,153",
2022-12-30,"Hongxin Bio is an mRNA drug developer, focusing on nucleic acid drug delivery and RNA drug development.",Hongxin Biology,https://www.crunchbase.com/organization/hongxin-biology,"Biopharma, Biotechnology, Medical","Shenzhen, Guangdong, China, Asia",Angel Round - Hongxin Biology,https://www.crunchbase.com/funding_round/hongxin-biology-angel--68808d83,5,"Goldport Capital, Hinova Pharma, Hongtao Capital, Nanling Fund, Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group",Seed,Hongtao Capital,Angel,3,,,,,,,,,,Yes,,https://magicrna.com,,Seed,4,"129,245",
2022-10-05,Guangzhou Beile Food is a food processing company that produces a wide variety of flavoured dipping sauces.,Guangzhou Beile Food,https://www.crunchbase.com/organization/guangzhou-beile-food-a600,"Food and Beverage, Food Processing","Conghua, Guangdong, China, Asia",Series A - Guangzhou Beile Food,https://www.crunchbase.com/funding_round/guangzhou-beile-food-a600-series-a--175cf5c8,1,T-Rex Capital,Early Stage Venture,T-Rex Capital,Series A,1,,,,,,,,,,Yes,,http://www.happy2food.com/,,Early Stage Venture,,"131,449",
2022-08-11,Rongsi Semiconductor designs and develops bandgap semiconductor silicon carbide power devices.,Rongsi Semiconductor,https://www.crunchbase.com/organization/rongsi-semiconductor,"Application Specific Integrated Circuit (ASIC), Manufacturing, Semiconductor","Chengdu, Sichuan, China, Asia",Seed Round - Rongsi Semiconductor,https://www.crunchbase.com/funding_round/rongsi-semiconductor-seed--7b40a8c5,1,Wedo Capital,Seed,Wedo Capital,Seed,1,,,,,,,,,,Yes,,http://www.novusem.com/,,Seed,,"131,519",
2022-08-07,Cospowers is a technology-based company that provides smart lithium battery solutions to global customers.,Cospowers,https://www.crunchbase.com/organization/cospowers,"Battery, Energy, Manufacturing","Dongying, Shandong, China, Asia",Series C - Cospowers,https://www.crunchbase.com/funding_round/cospowers-series-c--94137c6e,1,MultiGo Capital,Late Stage Venture,MultiGo Capital,Series C,8,99000000,CNY,14640855,,,,99000000,CNY,14640855,Yes,,http://www.cospowers.com,,Late Stage Venture,1,"129,123",
2022-09-13,Physim is a developer of electronic design system simulation and electronic design automation software.,Physim,https://www.crunchbase.com/organization/physim,"Electronic Design Automation (EDA), Electronics","Shanghai, Shanghai, China, Asia",Series A - Physim,https://www.crunchbase.com/funding_round/physim-series-a--d350bcca,1,CAS Star,Early Stage Venture,CAS Star,Series A,1,10000000,CNY,1444022,,,,10000000,CNY,1444022,Yes,,http://www.physim.com/,,Early Stage Venture,1,"129,289",
2022-12-20,Hyperion is a developer of atomic and nano-scale precious metal materials.,Hyperion,https://www.crunchbase.com/organization/hyperion-9678,"Industrial Manufacturing, Manufacturing","Beijing, Beijing, China, Asia",Series A - Hyperion,https://www.crunchbase.com/funding_round/hyperion-9678-series-a--39cbbdf3,1,Topping Capital,Early Stage Venture,Topping Capital,Series A,4,,,,,,,2870017,CNY,411921,Yes,,http://www.hyperionchina.com,,Early Stage Venture,,"129,403",
2022-08-26,Xiaoyu Nongzhi is an agricultural Internet of Things enterprise.,Xiaoyu Technology,https://www.crunchbase.com/organization/xiaoyu-nongzhi,"Agriculture, AgTech, Big Data, Cloud Computing, Internet of Things","Changping, Beijing, China, Asia",Series A - Xiaoyu Technology,https://www.crunchbase.com/funding_round/xiaoyu-nongzhi-series-a--8603441d,1,Shunwei Capital,Early Stage Venture,Shunwei Capital,Series A,1,1430000,USD,1430000,,,,1430000,USD,1430000,Yes,,http://www.raintech.net/,,Early Stage Venture,1,"129,813",
2022-08-26,"Beta Tree is a campus IoT solution provider, for campus IoT and big data and a technology company for the construction of smart campuses.",Beta Tree,https://www.crunchbase.com/organization/beta-tree,"Big Data, Education","Beijing, Beijing, China, Asia",Series A - Beta Tree,https://www.crunchbase.com/funding_round/beta-tree-series-a--55e1e569,1,Iflytek,Early Stage Venture,Iflytek,Series A,1,,,,,,,,,,Yes,,https://www.betatree.cn/,,Early Stage Venture,,"129,904",
2022-11-16,"Shaanxi Tirain Technology Co., Ltd. offers remote sensing, GIS, and mapping data services, focusing on spatiotemporal big data applications.",Tianrun,https://www.crunchbase.com/organization/tianrun,"Big Data, Data Visualization, Mapping Services","Xian Shi, Shaanxi, China, Asia",Venture Round - Tianrun,https://www.crunchbase.com/funding_round/tianrun-series-unknown--1d785f5e,1,GGR Capital,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.trgis.com,$1M to $10M,,,"131,591",
