Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-08-03,Fullcryo is a cryogenic equipment manufacturing enterprise.,Fullcryo,https://www.crunchbase.com/organization/zhongke-fuhai,"Advanced Materials, Manufacturing, Oil and Gas","Haidian, Beijing, China, Asia",Series C - Fullcryo,https://www.crunchbase.com/funding_round/zhongke-fuhai-series-c--87c0bf36,8,"CCB Equity, Chengtong Mixed Reform, China Industrial Asset Management, Guangzhou Yuexiu Industrial Investment Fund, ICBC Investment, State Development & Investment Corporation, Tiefa Capital, Zhongguancun Science City Science",Late Stage Venture,"CCB Equity, Chengtong Mixed Reform",Series C,3,800000000,CNY,111672576,6200000000,CNY,865462464,1100000000,CNY,158407372,Yes,,http://www.fuhaicryo.com,,Late Stage Venture,,"235,668",
2023-05-31,DEEPQ provides artificial intelligence services in the financial industry.,DEEPQ,https://www.crunchbase.com/organization/deepq,"Artificial Intelligence (AI), Finance, Machine Learning, Software","Zhangjiang, Shanghai, China, Asia",Series A - DEEPQ,https://www.crunchbase.com/funding_round/deepq-series-a--9bc5596a,2,"Heshijia, Ningbo Intellectual Property Operation Fund",Early Stage Venture,"Heshijia, Ningbo Intellectual Property Operation Fund",Series A,4,,,,,,,120000000,CNY,18373125,Yes,,http://www.shenqingtech.com,,Early Stage Venture,,"234,010",
2023-07-10,"Jingweida Automobile focuses on research and development of drive-by-wire chassis and intelligent collision avoidance technology,",Jingweida Automobile,https://www.crunchbase.com/organization/jingweida-automobile,"Automotive, Manufacturing","Lishui, Jiangsu, China, Asia",Series A - Jingweida Automobile,https://www.crunchbase.com/funding_round/jingweida-automobile-series-a--3330bbb5,2,"Daochun Capital, Y&R Capital",Early Stage Venture,"Daochun Capital, Y&R Capital",Series A,2,100000000,CNY,13828198,,,,100000000,CNY,13828198,Yes,,http://www.jwd-auto.com/,,Early Stage Venture,2,"236,303",
2023-08-29,Epigenic Therapeutics is a biotech firm that offers gene editing therapy.,Epigenic Therapeutics,https://www.crunchbase.com/organization/epigenic-therapeutics,Biotechnology,"Shanghai, Shanghai, China, Asia",Series A - Epigenic Therapeutics,https://www.crunchbase.com/funding_round/epigenic-therapeutics-series-a--bee17377,3,"Morningside, OrbiMed, Qiming Venture Partners",Early Stage Venture,"OrbiMed, Qiming Venture Partners",Series A,4,32000000,USD,32000000,,,,62000000,USD,62000000,Yes,,http://www.epigenictx.com,,Early Stage Venture,3,"236,321",
2023-06-17,Digital Enhancement is a high-performance DFE solution provider.,Digital Enhancement,https://www.crunchbase.com/organization/digital-enhancement,Network Hardware,"Shenzhen, Guangdong, China, Asia",Series A - Digital Enhancement,https://www.crunchbase.com/funding_round/digital-enhancement-series-a--5a016531,1,Z&H Investment,Early Stage Venture,Z&H Investment,Series A,2,,,,,,,90000000,CNY,13346581,Yes,,https://www.digienh.com,$1M to $10M,Early Stage Venture,,"236,530",
2023-08-16,Zero One Auto is a new energy-efficient heavy-duty truck developer company.,Zero One Auto,https://www.crunchbase.com/organization/zero-one-car,"Autonomous Vehicles, Electric Vehicle, Manufacturing","Taicang, Jiangsu, China, Asia",Seed Round - Zero One Auto,https://www.crunchbase.com/funding_round/zero-one-car-seed--9fa47192,3,"Lenovo Capital and Incubator Group (LCIG), Skyview Fund, Xinyi Capital",Seed,"Lenovo Capital and Incubator Group (LCIG), Skyview Fund",Seed,2,140000000,CNY,19183075,,,,240000000,CNY,32959647,Yes,,https://zerontruck.com ,,Early Stage Venture,2,"236,551",
2023-06-16,ESWIN Computing provides research and development of RISC-V computing architecture.,ESWIN Computing,https://www.crunchbase.com/organization/eswin-computing,"Electronics, Industrial, Industrial Engineering, Information and Communications Technology (ICT), Manufacturing","Beijing, Beijing, China, Asia",Series D - ESWIN Computing,https://www.crunchbase.com/funding_round/eswin-computing-series-d--53d434bf,9,"Beijing E-town International Investment & Development, Beijing Financial Street Capital Operation Center, Chengdu High-tech Ceyuan Capital, GF Qianhe Investment, Goldport Capital, Guoxin Zhuoyue Venture Capital, JIC Investment, Lanpu Venture, Sino-Singapore Capital",Late Stage Venture,"Beijing Financial Street Capital Operation Center, Guoxin Zhuoyue Venture Capital",Series D,5,3000000000,CNY,420975822,,,,7500000000,CNY,1096378693,Yes,,https://www.eswincomputing.com,,Private Equity,,"237,093",
2023-08-31,3N TECH is a manufacturer of contact lenses cleaner.,3N TECH,https://www.crunchbase.com/organization/3n-tech,"Eyewear, Hardware, Health Care, Manufacturing","Suzhou, Jiangsu, China, Asia",Series B - 3N TECH,https://www.crunchbase.com/funding_round/3n-tech-series-b--7e222eb0,2,"Shenzhen Capital Group, WinX Capital",Early Stage Venture,Shenzhen Capital Group,Series B,3,,,,,,,103000000,CNY,15811732,Yes,,http://www.3nbio.com/,,Early Stage Venture,2,"237,890",
2023-08-08,Douli is an enterprise welfare cloud platform.,Douli,https://www.crunchbase.com/organization/douli,"Events, Internet, Shopping, Software","Shanghai, Shanghai, China, Asia",Venture Round - Douli,https://www.crunchbase.com/funding_round/douli-series-unknown--4a4422be,1,Redhill Capital,,Redhill Capital,Venture - Series Unknown,3,,,,,,,13000000,CNY,1887390,Yes,,https://www.reach-life.com/,,,,"238,179",
2023-06-02,Ucello Therapeutics is engaged in development of allogeneic cell therapies using its proprietary CAR-T cell technology platform CBT-X20.,Ucello Therapeutics,https://www.crunchbase.com/organization/ucello-therapeutics,"Biotechnology, Medical, Pharmaceutical","Chengdu, Sichuan, China, Asia",Series A - Ucello Therapeutics,https://www.crunchbase.com/funding_round/ucello-therapeutics-series-a--fd122f12,6,"Cowin Venture, Guosheng Group, InterChina Capital, Juke Investment, Matrix Partners China, Penglai Capital",Early Stage Venture,Juke Investment,Series A,3,150000000,CNY,21171788,,,,60286313,USD,60286313,Yes,,http://www.ucello.cn/,$10M to $50M,Early Stage Venture,4,"239,771",
2023-07-14,SENASIC is a high-tech chip design company.,SENASIC,https://www.crunchbase.com/organization/senasic,"Automotive, Hardware, Manufacturing, Semiconductor","Shanghai, Shanghai, China, Asia",Series D - SENASIC,https://www.crunchbase.com/funding_round/senasic-series-d--e9be2c26,6,"CD Capital, Enterprise Mixed Ownership Reform Fund, GAC Capital, Geely Capital, Guoqi Investment, Panorama Capital",Late Stage Venture,Enterprise Mixed Ownership Reform Fund,Series D,5,500000000,CNY,70017224,,,,500000000,CNY,70017224,Yes,,http://senasic.com/,$10M to $50M,Late Stage Venture,,"240,367",
2023-07-24,Carbon Medtech focuses on non-vascular procedures and offers surgical supplies and equipment.,Carbon Medtech,https://www.crunchbase.com/organization/carbon-medtech,"Health Care, Medical Device","Shenzhen, Guangdong, China, Asia",Series A - Carbon Medtech,https://www.crunchbase.com/funding_round/carbon-medtech-series-a--57cd0e54,2,"Cowin Capital, Jinding Capital",Early Stage Venture,Cowin Capital,Series A,2,100000000,CNY,13915367,,,,100000000,CNY,13915367,Yes,,https://www.carbon-med.com/,,Early Stage Venture,2,"240,940",
2023-07-26,Zhongke Benyuan manufactures digital signal processor (DSP) chips.,FDMTEK,https://www.crunchbase.com/organization/fdmtek,"Data Storage, Manufacturing","Haidian, Beijing, China, Asia",Series B - FDMTEK,https://www.crunchbase.com/funding_round/fdmtek-series-b--81f17627,2,"Three Gorges Capital, Zhongzi Innovation Fund",Early Stage Venture,Three Gorges Capital,Series B,5,,,,,,,100000000,CNY,15484191,Yes,,http://www.fdmtek.com/,,Early Stage Venture,,"240,975",
2023-09-01,Carbon Energy Technology develops technology for carbon utilization and its commercialization.,Carbon Energy Technology,https://www.crunchbase.com/organization/carbon-energy-technology,"Energy, Mining, Mining Technology, Natural Resources","Beijing, Beijing, China, Asia",Series A - Carbon Energy Technology,https://www.crunchbase.com/funding_round/carbon-energy-technology-series-a--d60a4b6d,3,"Leading Capital, Legend Star, Rosefinch Investment",Early Stage Venture,Rosefinch Investment,Series A,3,100000000,CNY,13771828,,,,100000000,CNY,13771828,Yes,,http://www.carbonenergy.com.cn/,,Early Stage Venture,,"241,019",
2023-07-19,LightE-Technology is focused on the field of precision optical inspection.,LightE-Technology,https://www.crunchbase.com/organization/lighte-technology,"3D Technology, Enterprise, Manufacturing, Sensor","Shenzhen, Guangdong, China, Asia",Series A - LightE-Technology,https://www.crunchbase.com/funding_round/lighte-technology-series-a--e2174e50,1,Keli Sensing Technology,Early Stage Venture,Keli Sensing Technology,Series A,2,,,,,,,,,,Yes,,http://www.lighte-tech.com,,Early Stage Venture,,"241,086",
2023-07-17,vClusters is a provider of big data storage products and solutions.,vClusters,https://www.crunchbase.com/organization/vclusters,"Big Data, Cloud Computing, Software","Shenzhen, Guangdong, China, Asia",Series C - vClusters,https://www.crunchbase.com/funding_round/vclusters-series-c--69980d17,1,China Merchants Venture Capital,Late Stage Venture,China Merchants Venture Capital,Series C,3,100000000,CNY,13943695,,,,340000000,CNY,49535633,Yes,,http://vclusters.com/,$1M to $10M,Late Stage Venture,,"242,066",
2023-06-28,"Progoo develops spectral data collection, data analysis, and processing tools.",Progoo,https://www.crunchbase.com/organization/progoo,"Analytics, Big Data, Data Collection and Labeling, Data Mining","Tianjin, Guangdong, China, Asia",Venture Round - Progoo,https://www.crunchbase.com/funding_round/progoo-series-unknown--aa9949e5,1,Tianjin Binhai Industry Fund,,Tianjin Binhai Industry Fund,Venture - Series Unknown,2,,,,,,,10000000,CNY,1583005,Yes,,http://www.cas-hytech.com,,,,"242,064",
2023-08-16,Common Mode Semiconductor focuses on research and development and sales of high-performance analog circuits.,Common Mode Semiconductor,https://www.crunchbase.com/organization/common-mode-semiconductor,"Electronic Design Automation (EDA), Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Series A - Common Mode Semiconductor,https://www.crunchbase.com/funding_round/common-mode-semiconductor-series-a--20012fa7,7,"Allin Capital, Derby Investment, Fortune Fountain Capital, Haiwang Capital, Oriza Prior, Shun Capital, Summitview Capital",Early Stage Venture,Shun Capital,Series A,2,100000000,CNY,13702196,,,,100000000,CNY,13702196,Yes,,http://www.gongmosemi.com/,,Early Stage Venture,,"242,156",
2023-07-03,Weifang Energy is a manufacturer of sodium-ion batteries that specialises in the development of new energy batteries and materials.,Weifang Energy,https://www.crunchbase.com/organization/weifang-energy,"Battery, Chemical, Energy","Shenzhen, Guangdong, China, Asia",Series B - Weifang Energy,https://www.crunchbase.com/funding_round/weifang-energy-series-b--4c08f11d,1,Newonder Special Electric,Early Stage Venture,Newonder Special Electric,Series B,3,,,,,,,,,,Yes,,http://szwfny.com,$10M to $50M,Early Stage Venture,,"242,112",
2023-06-27,Levostar is a biotechnology company that specializes in the development and manufacture of cell and gene therapy products.,Levostar,https://www.crunchbase.com/organization/levostar,"Biotechnology, Health Care, Health Diagnostics, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - Levostar,https://www.crunchbase.com/funding_round/levostar-seed--a30d82d5,1,Hengxu Capital,Seed,Hengxu Capital,Seed,3,,,,,,,,,,Yes,,http://www.levostar.com,,Seed,1,"242,115",
2023-06-27,"Link Touch specializes in the research, development, and production of force sensors and force control products.",Link Touch,https://www.crunchbase.com/organization/link-touch,"Industrial, Industrial Engineering, Industrial Manufacturing","Shenzhen, Guangdong, China, Asia",Seed Round - Link Touch,https://www.crunchbase.com/funding_round/link-touch-seed--7a0d8968,1,Zhongguancun Collaborative Innovation Fund,Seed,Zhongguancun Collaborative Innovation Fund,Seed,2,,,,,,,,,,Yes,,http://www.link-touch.com/,,Seed,1,"242,124",
2023-08-01,"Jiemeng Intelligence is a provider, developer, and manufacturing of lithium-ion battery coating equipment",Jiemeng Intelligence,https://www.crunchbase.com/organization/jiemeng-intelligence,"Battery, Developer Tools, Manufacturing","Guangzhou, Guangdong, China, Asia",Venture Round - Jiemeng Intelligence,https://www.crunchbase.com/funding_round/jiemeng-intelligence-series-unknown--ffe35fbe,10,"CCB Equity, CCB Trust, CDH Investments, CETC Investment, Fenghe Capital, Fosun RZ Capital, Industrial Securities Capital, Infore Group, Jinding Capital, Nanjing Jucheng",,,Venture - Series Unknown,2,,,,,,,,,,Yes,,http://jiement.com/,Less than $1M,,,"243,388",
2023-08-20,Hillgene is a cell drug solution provider.,Hillgene,https://www.crunchbase.com/organization/spectrum-biotech,Biotechnology,"Suzhou, Jiangsu, China, Asia",Series A - Hillgene,https://www.crunchbase.com/funding_round/spectrum-biotech-series-a--e7b86c18,1,Weifang Shengwen Puxin Equity Investment Partnership,Early Stage Venture,Weifang Shengwen Puxin Equity Investment Partnership,Series A,3,,,,,,,,,,Yes,,http://www.hillgene.com/,,Early Stage Venture,,"243,734",
2023-06-20,Lepu Nadian is a supplier of new generation power battery materials and energy storage battery systems.,Lepu Nadian,https://www.crunchbase.com/organization/lepu-nadian,"Battery, Energy Storage, Manufacturing","Baoshan, Shanghai, China, Asia",Series A - Lepu Nadian,https://www.crunchbase.com/funding_round/lepu-nadian-series-a--9ecaaec9,3,"Jinan Smart Electric Vehicle Industry Equity Investment Fund, Keyuan Industry Fund, ZSVC",Early Stage Venture,Jinan Smart Electric Vehicle Industry Equity Investment Fund,Series A,3,150000000,CNY,20886129,,,,250000000,CNY,34685704,Yes,,,,Early Stage Venture,,"252,188",
2023-06-12,GK Healthcare provides intelligent medical imaging diagnosis and treatment solutions.,GK Healthcare,https://www.crunchbase.com/organization/gk-healthcare,"Health Care, Health Diagnostics, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - GK Healthcare,https://www.crunchbase.com/funding_round/gk-healthcare-seed--1aed30d7,2,"SND Ventures Group, Suzhou Agricultural Development",Seed,,Seed,3,,,,,,,,,,Yes,,http://www.gkkc-health.com,,Early Stage Venture,,"252,365",
2023-07-25,Botai Automation is specialized in CNC system research and development.,Botai Automation,https://www.crunchbase.com/organization/botai-automation,"Machinery Manufacturing, Manufacturing","Minhang, Shanghai, China, Asia",Seed Round - Botai Automation,https://www.crunchbase.com/funding_round/botai-automation-seed--454bc549,2,"Glory Ventures, Zhengxuan Investment",Seed,"Glory Ventures, Zhengxuan Investment",Seed,2,30000000,CNY,4203859,,,,130000000,CNY,18157282,Yes,,,,Seed,2,"253,303",
2023-09-04,Fitow develops automotive management and quality insurance platform.,Fitow,https://www.crunchbase.com/organization/fitow,"Artificial Intelligence (AI), Auto Insurance, Big Data","Tianjin, Guangdong, China, Asia",Series B - Fitow,https://www.crunchbase.com/funding_round/fitow-series-b--cebe4a09,3,"Tianjin Binhai Bonded Private Equity, Yuzi Zhangquan Fund, Zhongke Haichuang",Early Stage Venture,,Series B,2,100000000,CNY,13749673,900000000,CNY,123747061,100000000,CNY,13749673,Yes,,http://www.fitow-alpha.com/,,Early Stage Venture,,"254,082",
2023-08-11,"Leadsynbio is an industrial biotechnology company engaged in the development, production, and sales of health care products.",Leadsynbio,https://www.crunchbase.com/organization/pilot-biotechnology,"Biopharma, Biotechnology, Health Care, Manufacturing, Medical, Pet","Suzhou, Jiangsu, China, Asia",Series D - Leadsynbio,https://www.crunchbase.com/funding_round/pilot-biotechnology-series-d--19b73d58,2,"Lilly Asia Ventures, Sherpa Healthcare Partners",Late Stage Venture,,Series D,3,20910000,USD,20910000,,,,36616477,USD,36616477,Yes,,http://www.leadbiotechnology.com,,Late Stage Venture,,"254,108",
2023-08-02,Geo-Chip is a manufacturer of 5G IoT communication chips.,Geo-Chip,https://www.crunchbase.com/organization/geo-chip,Manufacturing,"Hangzhou, Zhejiang, China, Asia",Series B - Geo-Chip,https://www.crunchbase.com/funding_round/geo-chip-series-b--68d8f0ca,4,"Runcheng Capital, SZHTI Group, Zhonghai Investment, Zhongrun Investment",Early Stage Venture,,Series B,2,100000000,CNY,13905885,,,,200000000,CNY,29228972,Yes,,http://www.geochipinc.com/,,Early Stage Venture,,"254,123",
